Navn;Stasjon;Tid(norsk normaltid);Middeltemperatur (døgn);Maksimumstemperatur (døgn);Minimumstemperatur (døgn);Snødybde;Nedbør (døgn)
Trondheim - Høvringen;SN68010;26.05.2022;11,8;20;8,8;-;0
Trondheim - Høvringen;SN68010;27.05.2022;9,6;13;8,1;-;0,2
Trondheim - Høvringen;SN68010;28.05.2022;7,3;8,8;6,8;-;0,1
Trondheim - Høvringen;SN68010;29.05.2022;8,2;13,6;4,3;-;11,4
Trondheim - Høvringen;SN68010;30.05.2022;14,7;21,1;7,7;-;1,3
Trondheim - Høvringen;SN68010;31.05.2022;16,1;22,8;11,1;-;0
Trondheim - Høvringen;SN68010;01.06.2022;12,6;17,2;10,7;-;2,5
Trondheim - Høvringen;SN68010;02.06.2022;13,1;18,6;10;-;5,5
Trondheim - Høvringen;SN68010;03.06.2022;11,3;14,3;10,1;-;1,4
Trondheim - Høvringen;SN68010;04.06.2022;10,1;13,7;7,6;-;0,3
Trondheim - Høvringen;SN68010;05.06.2022;9,4;13,8;6,7;-;1,1
Trondheim - Høvringen;SN68010;06.06.2022;11,7;19;5,1;-;0,2
Trondheim - Høvringen;SN68010;07.06.2022;13,6;19,9;7,9;-;0
Trondheim - Høvringen;SN68010;08.06.2022;13,4;18,1;10,4;-;0
Trondheim - Høvringen;SN68010;09.06.2022;13,2;18,1;8,8;-;0
Trondheim - Høvringen;SN68010;10.06.2022;15,2;23,2;10,3;-;0
Trondheim - Høvringen;SN68010;11.06.2022;15,1;20,4;11,2;-;7,2
Trondheim - Høvringen;SN68010;12.06.2022;15,2;21,1;12,4;-;1,5
Trondheim - Høvringen;SN68010;13.06.2022;11,6;14,1;10;-;4,4
Trondheim - Høvringen;SN68010;14.06.2022;11,6;17,1;9,7;-;4,8
Trondheim - Høvringen;SN68010;15.06.2022;12,2;14,7;10,2;-;5,1
Trondheim - Høvringen;SN68010;16.06.2022;13,9;20,2;10,9;-;2,7
Trondheim - Høvringen;SN68010;17.06.2022;15,2;20;10,8;-;1,4
Trondheim - Høvringen;SN68010;18.06.2022;11,2;17,7;9,5;-;5,6
Trondheim - Høvringen;SN68010;19.06.2022;13;18,8;7,6;-;6,5
Trondheim - Høvringen;SN68010;20.06.2022;15,2;22,7;9,2;-;0
Trondheim - Høvringen;SN68010;21.06.2022;10,8;16,8;9,3;-;2,9
Trondheim - Høvringen;SN68010;22.06.2022;12,3;17,1;7,7;-;2,7
Trondheim - Høvringen;SN68010;23.06.2022;13,6;19;10,9;-;5,6
Trondheim - Høvringen;SN68010;24.06.2022;20,2;27,4;13,3;-;0,4
Trondheim - Høvringen;SN68010;25.06.2022;23,6;32,3;15,9;-;0
Trondheim - Høvringen;SN68010;26.06.2022;23,6;30,1;17;-;0
Trondheim - Høvringen;SN68010;27.06.2022;21,3;27,3;19;-;0
Trondheim - Høvringen;SN68010;28.06.2022;14,3;21,6;12,3;-;7,1
Trondheim - Høvringen;SN68010;29.06.2022;17,2;22,4;11,7;-;22,2
Trondheim - Høvringen;SN68010;30.06.2022;22,5;30,9;14,4;-;0
Trondheim - Høvringen;SN68010;01.07.2022;23,1;28,7;17,7;-;0
Trondheim - Høvringen;SN68010;02.07.2022;16,5;24,2;12,6;-;1,5
Trondheim - Høvringen;SN68010;03.07.2022;16,8;24,3;12,1;-;14,1
Trondheim - Høvringen;SN68010;04.07.2022;16,7;24,6;12,3;-;6,2
Trondheim - Høvringen;SN68010;05.07.2022;11,9;16,2;10,5;-;6,5
Trondheim - Høvringen;SN68010;06.07.2022;11,4;16,1;8,8;-;6,4
Trondheim - Høvringen;SN68010;07.07.2022;10,8;12,8;9;-;5,2
Trondheim - Høvringen;SN68010;08.07.2022;12,1;15,8;9,2;-;2,3
Trondheim - Høvringen;SN68010;09.07.2022;10,4;12,7;9;-;11,8
Trondheim - Høvringen;SN68010;10.07.2022;11,9;15,2;10,3;-;7,7
Trondheim - Høvringen;SN68010;11.07.2022;13,4;19,1;8,6;-;0,5
Trondheim - Høvringen;SN68010;12.07.2022;17,8;26,6;12,5;-;0,4
Trondheim - Høvringen;SN68010;13.07.2022;13,4;18,5;11,9;-;0,2
Trondheim - Høvringen;SN68010;14.07.2022;10,7;15,1;9,8;-;8,4
Trondheim - Høvringen;SN68010;15.07.2022;10,6;12,1;9,8;-;0,8
Trondheim - Høvringen;SN68010;16.07.2022;10;12,5;8,5;-;2,6
Trondheim - Høvringen;SN68010;17.07.2022;11;13,2;8,8;-;3,9
Trondheim - Høvringen;SN68010;18.07.2022;12,4;16,1;10,8;-;4,9
Trondheim - Høvringen;SN68010;19.07.2022;14,8;20,4;10,8;-;2,7
Trondheim - Høvringen;SN68010;20.07.2022;17;22,1;13,2;-;0,2
Trondheim - Høvringen;SN68010;21.07.2022;13,8;19,7;12,2;-;2,3
Trondheim - Høvringen;SN68010;22.07.2022;13,4;17,6;10,4;-;0
Trondheim - Høvringen;SN68010;23.07.2022;14,3;18,2;11,6;-;0
Trondheim - Høvringen;SN68010;24.07.2022;15,9;20,5;12;-;0
Trondheim - Høvringen;SN68010;25.07.2022;18,6;26,9;14,8;-;0,8
Trondheim - Høvringen;SN68010;26.07.2022;13,3;17,5;11,8;-;7,9
Trondheim - Høvringen;SN68010;27.07.2022;10,7;14,5;9,4;-;4,3
Trondheim - Høvringen;SN68010;28.07.2022;12,7;18,6;8,6;-;2,7
Trondheim - Høvringen;SN68010;29.07.2022;16,5;23,3;10,1;-;0
Trondheim - Høvringen;SN68010;30.07.2022;18,5;26,7;13;-;0
Trondheim - Høvringen;SN68010;31.07.2022;14,2;20;11,5;-;0,3
Trondheim - Høvringen;SN68010;01.08.2022;11,5;14,9;10;-;7,1
Trondheim - Høvringen;SN68010;02.08.2022;14,9;20,5;8,5;-;2,5
Trondheim - Høvringen;SN68010;03.08.2022;16,2;22,8;14;-;0,3
Trondheim - Høvringen;SN68010;04.08.2022;13,2;17,9;11;-;19,6
Trondheim - Høvringen;SN68010;05.08.2022;13,6;20,4;10,2;-;6,2
Trondheim - Høvringen;SN68010;06.08.2022;11,2;15,4;10,3;-;1
Trondheim - Høvringen;SN68010;07.08.2022;14,9;21,1;9,8;-;5,3
Trondheim - Høvringen;SN68010;08.08.2022;15,4;21,2;10,9;-;0
Trondheim - Høvringen;SN68010;09.08.2022;15,1;18,8;13,3;-;3,2
Trondheim - Høvringen;SN68010;10.08.2022;18,4;23,6;14,1;-;3,3
Trondheim - Høvringen;SN68010;11.08.2022;13,8;21,6;11,5;-;6,8
Trondheim - Høvringen;SN68010;12.08.2022;14,5;19,8;10,7;-;2,6
Trondheim - Høvringen;SN68010;13.08.2022;15,2;19,8;13,3;-;0
Trondheim - Høvringen;SN68010;14.08.2022;17,9;25,1;12,9;-;0
Trondheim - Høvringen;SN68010;15.08.2022;19,5;24,8;14,9;-;0
Trondheim - Høvringen;SN68010;16.08.2022;20,3;25,5;18,5;-;0
Trondheim - Høvringen;SN68010;17.08.2022;11,7;20,9;10,4;-;2,7
Trondheim - Høvringen;SN68010;18.08.2022;15,3;22,7;7,6;-;2,7
Trondheim - Høvringen;SN68010;19.08.2022;17,5;25,3;14,5;-;0,8
Trondheim - Høvringen;SN68010;20.08.2022;14,4;18;12;-;0
Trondheim - Høvringen;SN68010;21.08.2022;13,7;18,9;11,6;-;0,2
Trondheim - Høvringen;SN68010;22.08.2022;13,4;18;10,2;-;12,4
Trondheim - Høvringen;SN68010;23.08.2022;15,4;21,6;9,8;-;0,1
Trondheim - Høvringen;SN68010;24.08.2022;18,6;25,6;12,6;-;0
Trondheim - Høvringen;SN68010;25.08.2022;20,4;26,7;16,1;-;0
Trondheim - Høvringen;SN68010;26.08.2022;16,8;21,2;14,5;-;0
Trondheim - Høvringen;SN68010;27.08.2022;13,4;17,1;11,5;-;5,8
Trondheim - Høvringen;SN68010;28.08.2022;12,3;14,8;10,2;-;0,2
Trondheim - Høvringen;SN68010;29.08.2022;12,6;16,4;10,5;-;0
Trondheim - Høvringen;SN68010;30.08.2022;12,4;16,1;9,2;-;0
Trondheim - Høvringen;SN68010;31.08.2022;11,9;16,7;8,5;-;0
Trondheim - Høvringen;SN68010;01.09.2022;12,4;17,8;9,1;-;0,2
Trondheim - Høvringen;SN68010;02.09.2022;13,5;18,9;8,4;-;0
Trondheim - Høvringen;SN68010;03.09.2022;13,3;18;9;-;0
Trondheim - Høvringen;SN68010;04.09.2022;13,9;20,1;9,5;-;0
Trondheim - Høvringen;SN68010;05.09.2022;13,6;19,2;8,6;-;0
Trondheim - Høvringen;SN68010;06.09.2022;12,1;17,3;8,5;-;0
Trondheim - Høvringen;SN68010;07.09.2022;11,6;16,5;6,9;-;0
Trondheim - Høvringen;SN68010;08.09.2022;13,6;20,3;9,3;-;0
Trondheim - Høvringen;SN68010;09.09.2022;14;21,1;9,2;-;0
Trondheim - Høvringen;SN68010;10.09.2022;11,6;17;7,4;-;0
Trondheim - Høvringen;SN68010;11.09.2022;11,7;15,1;9,5;-;0
Trondheim - Høvringen;SN68010;12.09.2022;12,5;15,9;9,4;-;0
Trondheim - Høvringen;SN68010;13.09.2022;12,8;15,7;12,2;-;3,2
Trondheim - Høvringen;SN68010;14.09.2022;11,1;13;10,3;-;28,8
Trondheim - Høvringen;SN68010;15.09.2022;11,2;13,6;8,2;-;1,3
Trondheim - Høvringen;SN68010;16.09.2022;10,7;12,4;10,2;-;33,4
Trondheim - Høvringen;SN68010;17.09.2022;10,6;12;9,8;-;23,3
Trondheim - Høvringen;SN68010;18.09.2022;10,3;13;9,3;-;10,6
Trondheim - Høvringen;SN68010;19.09.2022;9,5;11,6;8,5;-;1
Trondheim - Høvringen;SN68010;20.09.2022;9,1;12,6;8;-;0,3
Trondheim - Høvringen;SN68010;21.09.2022;8,2;10,8;5,3;-;0
Trondheim - Høvringen;SN68010;22.09.2022;10,9;14,1;8;-;0,1
Trondheim - Høvringen;SN68010;23.09.2022;10,9;12,3;10,4;-;1,3
Trondheim - Høvringen;SN68010;24.09.2022;9,7;12,7;7,6;-;7,1
Trondheim - Høvringen;SN68010;25.09.2022;10,6;15,1;6;-;0
Trondheim - Høvringen;SN68010;26.09.2022;11,5;13,9;8,7;-;2,6
Trondheim - Høvringen;SN68010;27.09.2022;12,6;14,8;10,9;-;0
Trondheim - Høvringen;SN68010;28.09.2022;12,9;17,1;10,2;-;0
Trondheim - Høvringen;SN68010;29.09.2022;10,6;14,5;8,1;-;0
Trondheim - Høvringen;SN68010;30.09.2022;10,7;14,6;8;-;0,9
Trondheim - Høvringen;SN68010;01.10.2022;12,5;14,7;8,8;-;0
Trondheim - Høvringen;SN68010;02.10.2022;10,7;13,8;9,5;-;0,4
Trondheim - Høvringen;SN68010;03.10.2022;9,9;12,6;7,7;-;1,8
Trondheim - Høvringen;SN68010;04.10.2022;10,9;13,9;8,9;-;3
Trondheim - Høvringen;SN68010;05.10.2022;9,7;13,9;7,1;-;18,5
Trondheim - Høvringen;SN68010;06.10.2022;9,1;11;7,7;-;2,5
Trondheim - Høvringen;SN68010;07.10.2022;8,7;11,2;4,7;-;8,2
Trondheim - Høvringen;SN68010;08.10.2022;6,5;9,7;5,3;-;4,3
Trondheim - Høvringen;SN68010;09.10.2022;9;12,1;4,7;-;16,7
Trondheim - Høvringen;SN68010;10.10.2022;11,7;14,8;10,4;-;0,2
Trondheim - Høvringen;SN68010;11.10.2022;5,8;10,4;4,3;-;0,6
Trondheim - Høvringen;SN68010;12.10.2022;7;9,4;4;-;6,5
Trondheim - Høvringen;SN68010;13.10.2022;7,8;9,1;7,1;-;4,2
Trondheim - Høvringen;SN68010;14.10.2022;7,1;11,6;3,1;-;4,8
Trondheim - Høvringen;SN68010;15.10.2022;7,3;10,6;6,4;-;2,4
Trondheim - Høvringen;SN68010;16.10.2022;7,7;11,4;5;-;0,6
Trondheim - Høvringen;SN68010;17.10.2022;8,2;10,4;6,3;-;2,8
Trondheim - Høvringen;SN68010;18.10.2022;6,5;8,3;5,1;-;0,6
Trondheim - Høvringen;SN68010;19.10.2022;6,1;7,7;4,6;-;1,4
Trondheim - Høvringen;SN68010;20.10.2022;5,6;8;4,4;-;2,5
Trondheim - Høvringen;SN68010;21.10.2022;4,4;6,8;2,2;-;0
Trondheim - Høvringen;SN68010;22.10.2022;5,2;8,6;1,9;-;0
Trondheim - Høvringen;SN68010;23.10.2022;4,7;6,4;3,8;-;0,3
Trondheim - Høvringen;SN68010;24.10.2022;5,7;8,8;2,4;-;0,2
Trondheim - Høvringen;SN68010;25.10.2022;8,6;11,3;5,8;-;0
Trondheim - Høvringen;SN68010;26.10.2022;9,1;11,8;7,8;-;0,5
Trondheim - Høvringen;SN68010;27.10.2022;8,5;10,7;7,3;-;1,5
Trondheim - Høvringen;SN68010;28.10.2022;9,6;11,5;7,8;-;0,8
Trondheim - Høvringen;SN68010;29.10.2022;7,7;11,8;6,6;-;18,7
Trondheim - Høvringen;SN68010;30.10.2022;6;7,6;4;-;0,7
Trondheim - Høvringen;SN68010;31.10.2022;6,7;8,3;5,6;-;0,1
Trondheim - Høvringen;SN68010;01.11.2022;7,3;11,3;2,8;-;0,4
Trondheim - Høvringen;SN68010;02.11.2022;11,2;13,5;8,3;-;0
Trondheim - Høvringen;SN68010;03.11.2022;9,6;12;5;-;1,9
Trondheim - Høvringen;SN68010;04.11.2022;11,2;12,9;9,8;-;0,2
Trondheim - Høvringen;SN68010;05.11.2022;9,3;11,7;8,4;-;0
Trondheim - Høvringen;SN68010;06.11.2022;4,5;8,7;3,5;-;1,1
Trondheim - Høvringen;SN68010;07.11.2022;3,4;4,4;1,7;-;0
Trondheim - Høvringen;SN68010;08.11.2022;4,9;5,6;3,8;-;0
Trondheim - Høvringen;SN68010;09.11.2022;6,4;7,1;5,3;-;0,9
Trondheim - Høvringen;SN68010;10.11.2022;7,4;9,8;4,1;-;0,6
Trondheim - Høvringen;SN68010;11.11.2022;9,9;13,5;8,5;-;4
Trondheim - Høvringen;SN68010;12.11.2022;9,9;11,2;8,2;-;14,8
Trondheim - Høvringen;SN68010;13.11.2022;6,2;9,7;4,2;-;0
Trondheim - Høvringen;SN68010;14.11.2022;6,2;6,9;4,6;-;0
Trondheim - Høvringen;SN68010;15.11.2022;5,1;7,8;3,8;-;0
Trondheim - Høvringen;SN68010;16.11.2022;3;4,4;1,7;-;0
Trondheim - Høvringen;SN68010;17.11.2022;3,2;5,1;0,4;-;0
Trondheim - Høvringen;SN68010;18.11.2022;1,4;4,7;-0,3;-;0
Trondheim - Høvringen;SN68010;19.11.2022;-0,4;1,5;-1,5;-;0
Trondheim - Høvringen;SN68010;20.11.2022;-2,6;-0,3;-4,4;-;0
Trondheim - Høvringen;SN68010;21.11.2022;-2,7;-0,3;-5,5;-;0
Trondheim - Høvringen;SN68010;22.11.2022;0;1,5;-2,2;-;0
Trondheim - Høvringen;SN68010;23.11.2022;2,9;3,8;0,1;-;0
Trondheim - Høvringen;SN68010;24.11.2022;3,8;5,1;1,7;-;0
Trondheim - Høvringen;SN68010;25.11.2022;5,8;7;4;-;0
Trondheim - Høvringen;SN68010;26.11.2022;5;7;3;-;0
Trondheim - Høvringen;SN68010;27.11.2022;6,7;9,2;2,1;-;0
Trondheim - Høvringen;SN68010;28.11.2022;6,8;8,6;5,8;-;1,2
Trondheim - Høvringen;SN68010;29.11.2022;5,3;6,6;4,4;-;0
Trondheim - Høvringen;SN68010;30.11.2022;2;5,3;1,5;-;0
Trondheim - Høvringen;SN68010;01.12.2022;1;2,4;-0,7;-;0,5
Trondheim - Høvringen;SN68010;02.12.2022;-0,4;1,3;-1,8;-;0
Trondheim - Høvringen;SN68010;03.12.2022;-1,9;0,3;-3,2;-;0
Trondheim - Høvringen;SN68010;04.12.2022;-4,2;-1,9;-6,7;-;0
Trondheim - Høvringen;SN68010;05.12.2022;1;5,2;-4,1;-;0
Trondheim - Høvringen;SN68010;06.12.2022;0,3;4,8;-1,8;-;4,9
Trondheim - Høvringen;SN68010;07.12.2022;-0,1;1,5;-1,9;-;8,2
Trondheim - Høvringen;SN68010;08.12.2022;-2,9;1,7;-5,4;-;14,7
Trondheim - Høvringen;SN68010;09.12.2022;-5,6;-4,1;-7,7;-;0
Trondheim - Høvringen;SN68010;10.12.2022;-8;-5,1;-10,9;-;0
Trondheim - Høvringen;SN68010;11.12.2022;-8,9;-7,2;-13,3;-;0
Trondheim - Høvringen;SN68010;12.12.2022;-6,3;-4,3;-8,6;-;0
Trondheim - Høvringen;SN68010;13.12.2022;-9,9;-7,2;-12,8;-;0
Trondheim - Høvringen;SN68010;14.12.2022;-6;-3,8;-10,7;-;0
Trondheim - Høvringen;SN68010;15.12.2022;-1,1;1,6;-5,3;-;2,4
Trondheim - Høvringen;SN68010;16.12.2022;-2,9;-0,9;-4,5;-;6,4
Trondheim - Høvringen;SN68010;17.12.2022;-6,7;-2,5;-9,7;-;0
Trondheim - Høvringen;SN68010;18.12.2022;-1,2;1,9;-8,6;-;0
Trondheim - Høvringen;SN68010;19.12.2022;-1,4;0,5;-4,8;-;8,2
Trondheim - Høvringen;SN68010;20.12.2022;1,7;2,5;-0,1;-;0,2
Trondheim - Høvringen;SN68010;21.12.2022;-0,4;2,3;-2;-;0,1
Trondheim - Høvringen;SN68010;22.12.2022;-0,9;0,7;-2,1;-;0,4
Trondheim - Høvringen;SN68010;23.12.2022;-1,2;0,4;-3;-;0
Trondheim - Høvringen;SN68010;24.12.2022;-2,3;-0,2;-3,4;-;3,1
Trondheim - Høvringen;SN68010;25.12.2022;-2,1;2,9;-7,9;-;0,1
Trondheim - Høvringen;SN68010;26.12.2022;3,9;6,2;1,5;-;0
Trondheim - Høvringen;SN68010;27.12.2022;2,1;5,5;0,2;-;0
Trondheim - Høvringen;SN68010;28.12.2022;-2,6;2,2;-5,8;-;1,6
Trondheim - Høvringen;SN68010;29.12.2022;2,2;4,5;-5,7;-;0
Trondheim - Høvringen;SN68010;30.12.2022;4,4;5,4;0,3;-;0
Trondheim - Høvringen;SN68010;31.12.2022;3,6;6,9;1,1;-;0
Trondheim - Høvringen;SN68010;01.01.2023;-2;1,2;-4,9;-;4,9
Trondheim - Høvringen;SN68010;02.01.2023;-3,5;-2,6;-6,5;-;0
Trondheim - Høvringen;SN68010;03.01.2023;-2,8;-1;-4,5;-;0
Trondheim - Høvringen;SN68010;04.01.2023;-2,7;-0,6;-5,2;-;0
Trondheim - Høvringen;SN68010;05.01.2023;-2,3;-1,5;-2,8;-;0
Trondheim - Høvringen;SN68010;06.01.2023;-1,6;-1,3;-2,4;-;0
Trondheim - Høvringen;SN68010;07.01.2023;0,3;1,4;-2,5;-;1
Trondheim - Høvringen;SN68010;08.01.2023;6,7;8,1;0;-;2,7
Trondheim - Høvringen;SN68010;09.01.2023;6,2;7,4;4,4;-;0
Trondheim - Høvringen;SN68010;10.01.2023;3,5;6,5;2,3;-;0
Trondheim - Høvringen;SN68010;11.01.2023;5,3;7,5;0,3;-;0
Trondheim - Høvringen;SN68010;12.01.2023;4,6;7,9;2,8;-;0,1
Trondheim - Høvringen;SN68010;13.01.2023;0,2;4,3;-1,9;-;0,7
Trondheim - Høvringen;SN68010;14.01.2023;-0,2;0,4;-1,3;-;0
Trondheim - Høvringen;SN68010;15.01.2023;0,2;1,8;-1,3;-;0
Trondheim - Høvringen;SN68010;16.01.2023;-0,2;2,2;-1,8;-;0
Trondheim - Høvringen;SN68010;17.01.2023;1,6;3,5;-4,4;-;0,7
Trondheim - Høvringen;SN68010;18.01.2023;0,4;3,3;-1,3;-;0
Trondheim - Høvringen;SN68010;19.01.2023;-0,1;1,8;-1,6;-;0,1
Trondheim - Høvringen;SN68010;20.01.2023;0,9;3,3;-1,8;-;0
Trondheim - Høvringen;SN68010;21.01.2023;0,6;3;-0,6;-;0,2
Trondheim - Høvringen;SN68010;22.01.2023;0,8;2,5;-1,7;-;0
Trondheim - Høvringen;SN68010;23.01.2023;3,1;4,1;-0,1;-;0
Trondheim - Høvringen;SN68010;24.01.2023;5,3;6,4;2,9;-;10,4
Trondheim - Høvringen;SN68010;25.01.2023;6,7;9,7;4,4;-;3,5
Trondheim - Høvringen;SN68010;26.01.2023;2;5,4;0,8;-;6,1
Trondheim - Høvringen;SN68010;27.01.2023;2;3,7;0,4;-;3,6
Trondheim - Høvringen;SN68010;28.01.2023;2,4;4,9;0,6;-;4,7
Trondheim - Høvringen;SN68010;29.01.2023;3,2;5,3;0,8;-;15
Trondheim - Høvringen;SN68010;30.01.2023;2,7;4,7;0,5;-;28,4
Trondheim - Høvringen;SN68010;31.01.2023;-0,8;2,8;-2,6;-;10,5
Trondheim - Høvringen;SN68010;01.02.2023;-4,2;-2,4;-5,3;-;0,2
Trondheim - Høvringen;SN68010;02.02.2023;-1,1;2,2;-5,7;-;3,4
Trondheim - Høvringen;SN68010;03.02.2023;-2,6;0,4;-4,5;-;2,7
Trondheim - Høvringen;SN68010;04.02.2023;-2,8;-0,2;-7,3;-;0
Trondheim - Høvringen;SN68010;05.02.2023;2,5;4;-0,4;-;0,9
Trondheim - Høvringen;SN68010;06.02.2023;3,8;6;1,7;-;2,1
Trondheim - Høvringen;SN68010;07.02.2023;3,7;5,9;2,1;-;0
Trondheim - Høvringen;SN68010;08.02.2023;6,1;8,5;-0,1;-;0,2
Trondheim - Høvringen;SN68010;09.02.2023;1,6;7,9;-0,3;-;1,4
Trondheim - Høvringen;SN68010;10.02.2023;-0,6;1,5;-2;-;8,8
Trondheim - Høvringen;SN68010;11.02.2023;0;1,3;-2,1;-;1,2
Trondheim - Høvringen;SN68010;12.02.2023;6,6;8,3;0,3;-;2,2
Trondheim - Høvringen;SN68010;13.02.2023;8,1;9,2;5,1;-;23,1
Trondheim - Høvringen;SN68010;14.02.2023;3;7,9;1,9;-;0,2
Trondheim - Høvringen;SN68010;15.02.2023;0,7;3;-1,4;-;0
Trondheim - Høvringen;SN68010;16.02.2023;4,5;7;0,5;-;0
Trondheim - Høvringen;SN68010;17.02.2023;2,9;4,4;0,4;-;0,1
Trondheim - Høvringen;SN68010;18.02.2023;1,4;3,3;-1,3;-;6
Trondheim - Høvringen;SN68010;19.02.2023;0;1,7;-1;-;6,1
Trondheim - Høvringen;SN68010;20.02.2023;0,9;3,2;-1,7;-;6,1
Trondheim - Høvringen;SN68010;21.02.2023;-1,2;2,9;-2,3;-;10,8
Trondheim - Høvringen;SN68010;22.02.2023;-0,2;2,4;-4,3;-;0
Trondheim - Høvringen;SN68010;23.02.2023;0,8;2,8;-0,6;-;8,2
Trondheim - Høvringen;SN68010;24.02.2023;0,7;2,3;-0,4;-;7,8
Trondheim - Høvringen;SN68010;25.02.2023;0,8;2,5;-1,6;-;3,6
Trondheim - Høvringen;SN68010;26.02.2023;3,6;5,3;1,1;-;1,2
Trondheim - Høvringen;SN68010;27.02.2023;5,1;6,4;3,7;-;2,7
Trondheim - Høvringen;SN68010;28.02.2023;5,4;6,7;4,6;-;4
Trondheim - Høvringen;SN68010;01.03.2023;5,3;6,7;3,9;-;1,6
Trondheim - Høvringen;SN68010;02.03.2023;4,7;6,7;3;-;4
Trondheim - Høvringen;SN68010;03.03.2023;1,8;5,7;-1,1;-;8,5
Trondheim - Høvringen;SN68010;04.03.2023;-1,1;0,5;-3,6;-;9,7
Trondheim - Høvringen;SN68010;05.03.2023;-0,3;2,2;-1,5;-;6,9
Trondheim - Høvringen;SN68010;06.03.2023;-3,4;-0,8;-5,6;-;2,7
Trondheim - Høvringen;SN68010;07.03.2023;-4,8;-2,6;-6,3;-;1,8
Trondheim - Høvringen;SN68010;08.03.2023;-6,6;-4,5;-7,6;-;12,2
Trondheim - Høvringen;SN68010;09.03.2023;-7,8;-3,2;-10,2;-;0,2
Trondheim - Høvringen;SN68010;10.03.2023;-4,3;0,2;-10,7;-;0
Trondheim - Høvringen;SN68010;11.03.2023;-3,1;1,8;-6,3;-;0,9
Trondheim - Høvringen;SN68010;12.03.2023;-2,4;1;-4,6;-;11,2
Trondheim - Høvringen;SN68010;13.03.2023;-0,4;3,9;-5,4;-;0,6
Trondheim - Høvringen;SN68010;14.03.2023;0;3,9;-1,5;-;2,7
Trondheim - Høvringen;SN68010;15.03.2023;0,9;3,2;-1,1;-;5
Trondheim - Høvringen;SN68010;16.03.2023;0,8;4,6;-2,9;-;1,3
Trondheim - Høvringen;SN68010;17.03.2023;3,7;6,1;0,4;-;0
Trondheim - Høvringen;SN68010;18.03.2023;2,4;5,2;0,9;-;1,6
Trondheim - Høvringen;SN68010;19.03.2023;2,2;5,6;-1,4;-;3,4
Trondheim - Høvringen;SN68010;20.03.2023;3;8;1,4;-;0,2
Trondheim - Høvringen;SN68010;21.03.2023;1,3;4,7;-0,2;-;2,6
Trondheim - Høvringen;SN68010;22.03.2023;0,4;1,7;-0,8;-;2,3
Trondheim - Høvringen;SN68010;23.03.2023;1,4;3,3;0,1;-;5,1
Trondheim - Høvringen;SN68010;24.03.2023;1,2;3,4;0,2;-;1
Trondheim - Høvringen;SN68010;25.03.2023;-1,3;3;-3,5;-;0
Trondheim - Høvringen;SN68010;26.03.2023;-1,6;3,2;-5;-;0
Trondheim - Høvringen;SN68010;27.03.2023;-2,2;3,2;-4,6;-;0
Trondheim - Høvringen;SN68010;28.03.2023;-3,3;2,2;-9,9;-;0,1
Trondheim - Høvringen;SN68010;29.03.2023;-2,9;2,9;-8,1;-;0
Trondheim - Høvringen;SN68010;30.03.2023;-2,3;2,6;-7,6;-;0
Trondheim - Høvringen;SN68010;31.03.2023;-0,3;4,9;-4,4;-;0
Trondheim - Høvringen;SN68010;01.04.2023;0,9;6,3;-4,6;-;0
Trondheim - Høvringen;SN68010;02.04.2023;1,8;7,3;-4,5;-;0
Trondheim - Høvringen;SN68010;03.04.2023;4;7,3;0,3;-;0
Trondheim - Høvringen;SN68010;04.04.2023;5,5;10,6;2,8;-;0
Trondheim - Høvringen;SN68010;05.04.2023;6,8;12,8;1,5;-;0
Trondheim - Høvringen;SN68010;06.04.2023;4,7;8,9;3,4;-;0
Trondheim - Høvringen;SN68010;07.04.2023;4,4;9,2;-0,3;-;0
Trondheim - Høvringen;SN68010;08.04.2023;6,3;11,3;3,8;-;0
Trondheim - Høvringen;SN68010;09.04.2023;5,8;10,2;-0,1;-;0
Trondheim - Høvringen;SN68010;10.04.2023;7,8;12,1;3,6;-;0
Trondheim - Høvringen;SN68010;11.04.2023;8,7;10,6;6,9;-;0
Trondheim - Høvringen;SN68010;12.04.2023;9,4;12,8;7,6;-;0
Trondheim - Høvringen;SN68010;13.04.2023;8,9;12,6;6,7;-;0
Trondheim - Høvringen;SN68010;14.04.2023;7,1;10,3;6,1;-;0
Trondheim - Høvringen;SN68010;15.04.2023;7;9,4;5,2;-;0
Trondheim - Høvringen;SN68010;16.04.2023;7,3;13,1;4,7;-;2,6
Trondheim - Høvringen;SN68010;17.04.2023;7,7;15,6;1,5;-;0
Trondheim - Høvringen;SN68010;18.04.2023;9,3;17,6;3,6;-;0
Trondheim - Høvringen;SN68010;19.04.2023;9,6;17,6;3,8;-;0
Trondheim - Høvringen;SN68010;20.04.2023;9,8;17,7;3,6;-;0
Trondheim - Høvringen;SN68010;21.04.2023;9,3;16,4;3,9;-;0
Trondheim - Høvringen;SN68010;22.04.2023;5,8;11,3;3,5;-;0
Trondheim - Høvringen;SN68010;23.04.2023;2;5;0,5;-;1,2
Trondheim - Høvringen;SN68010;24.04.2023;2,7;7,2;0,3;-;3,9
Trondheim - Høvringen;SN68010;25.04.2023;1,2;2,8;0,5;-;0,6
Trondheim - Høvringen;SN68010;26.04.2023;2,4;7,4;0,4;-;3,6
Trondheim - Høvringen;SN68010;27.04.2023;2,7;3,9;1,5;-;2
Trondheim - Høvringen;SN68010;28.04.2023;5,3;11,3;1,8;-;5,7
